MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,NARRATIVE,CLOSED_DOC_NO,COAL_METAL_IND
2401747,C01550,Westmoreland Coal Company,P24656,Western Energy Company,,2.20052E+11,3,"STRIP, QUARY, OPEN PIT",24/05/2005,2005,2,2005,3,1150,5,DAYS RESTRICTED ACTIVITY ONLY,30,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,700,10,HANDTOOLS (NONPOWERED),21,"CGHT I, U, B, MVNG & STTN OBJS",1,5.54,5.54,13,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",30,HAND TOOLS (NOT POWERED),48,"CROWBAR,PRY BAR",160,"CONTUSN,BRUISE,INTAC SKIN",340,FINGER(S)/THUMB,0,2,0,N,05/31/2005,? ,NO VALUE FOUND,,"Employee was preparing a boring bar for machining and was using a pry-bar to align the center bearing for the boring bar.  The bearing did not align, and the bar struck the employee's finger.  Ice was applied on site, and the employee was transported to the Colstrip Medical Center where he was treated and released for next shift with lifting restrictions.  No time or wages lost.",,C
2401747,C01550,Westmoreland Coal Company,P24656,Western Energy Company,,2.20061E+11,3,"STRIP, QUARY, OPEN PIT",12/02/2006,2006,1,2006,2,1000,4,DYS AWY FRM WRK & RESTRCTD ACT,30,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",18,Caterpillar,992-G,700,10,HANDTOOLS (NONPOWERED),30,"OVER-EXERTION, NEC",1,26,23,17,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",30,HAND TOOLS (NOT POWERED),50,WRENCH,400,"UNCLASSIFIED,NOT DETERMED",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0,13,28,N,12/07/2006,? ,NO VALUE FOUND,,"Employee was loosening bolts on hose clamp, and when the bolts finally came free the employee experienced a painful jolt in his right shoulder and neck.  Neither time nor wages have been lost.  Employee began physical therapy on March 03, 2006 to help alleviate the pain.",,C
2401747,C01550,Westmoreland Coal Company,P24656,Western Energy Company,,2.20092E+11,3,"STRIP, QUARY, OPEN PIT",4/08/2009,2009,3,2009,4,1130,3,DAYS AWAY FROM WORK ONLY,30,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,11.88,11.23,2.88,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",28,HANDLING SUPPLIES/MATERIALS,87,WHEEL-FROM CAR OR TRUCK,260,HERNIA;RUPTURE,440,HIPS (PELVIS/ORGANS/KIDNEYS/BUTTOCKS),0,0,7,N,08/24/2009,? ,NO VALUE FOUND,,"Employee was helping tireman lift a medium sized tire to the bed of the tire truck when he experienced a burning sensation in his stomach.  He was examined at medical center and diagnosed with ""Umbilical hernia"", and scheduled for surgery August 13, 2009.",3.20092E+11,C
2401879,M11292,Stillwater Mining Company,L14843,Stillwater Mining Company,VL2,2.20063E+11,1,UNDERGROUND,23/08/2006,2006,3,2006,4,1230,6,"NO DYS AWY FRM WRK,NO RSTR ACT",30,3,FACE,3,Conventional Stoping,53,"Rock drill, Jackleg, Airleg, Drifter, Stoper, Buzzy, Jackhammer",119,Not on this list,S83F,700,17,MACHINERY,4,STRUCK BY FALLING OBJECT,1,6,3,1,16,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler",19,DRILL FACE/RIB/SIDE/DOWN/RAISE,90,"CAVING ROCK,COAL,ORE,WSTE",180,"CUT,LACER,PUNCT-OPN WOUND",320,WRIST,0,0,0,N,08/23/2006,? ,NO VALUE FOUND,08/23/2006,"Miner was collaring a hole in secondary escape raise face. The drill striking the face knocked a plate-sized rock loose, striking the miner near his wrist above the glove cuff and below cuff of cevlar sleeve. It caused a laceration to his left wrist.",,M
2401879,M11292,Stillwater Mining Company,L14843,Stillwater Mining Company,,2.20013E+11,1,UNDERGROUND,23/09/2001,2001,3,2001,4,1130,5,DAYS RESTRICTED ACTIVITY ONLY,30,98,OTHER,3,Conventional Stoping,?,NO VALUE FOUND,?,NO VALUE FOUND,?,700,9,HANDLING OF MATERIALS,30,"OVER-EXERTION, NEC",1,1.65,1.13,1.13,99,"Miner, NEC",80,"ROOF BOLTER, NEC",123,"MINE FLOOR,BOTTOM,FOOTWAL",330,"SPRAIN,STRAIN RUPT DISC",520,ANKLE,,3,,N,10/01/2001,13,NOT MARKED,,WHILE BOLTING EMPLOYEE STEPPED BACK AND STRAINEDRIGHT ANKLE. EE WORKS FOUR DAYS OFF TOTAL OF FOUR RESTRICTED DUTY.,3.20013E+11,M
2401879,M11292,Stillwater Mining Company,L14843,Stillwater Mining Company,,2.20022E+11,1,UNDERGROUND,11/06/2002,2002,2,2002,3,2030,6,"NO DYS AWY FRM WRK,NO RSTR ACT",30,98,OTHER,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,1900,18,SLIP OR FALL OF PERSON,18,FALL ONTO OR AGAINST OBJECTS,1,1.5,0.59,0.59,99,"Miner, NEC",28,HANDLING SUPPLIES/MATERIALS,86,METAL COVERS & GUARDS,180,"CUT,LACER,PUNCT-OPN WOUND",330,HAND (NOT WRIST OR FINGERS),,,,N,6/11/2002,13,NOT MARKED,,"EE SLIPPED ON 1"" AIC HOSE WHILE REACHING FOR A SHORT SPLIT SET DRIVER. HE THEN FELL BACKWARDS & CAUGHT HIMSELF WITH LEFT HAND ON A MAT. THUS CUTTING HIS LEFT HAND ON THE MAT.",3.20022E+11,M
2401879,M11292,Stillwater Mining Company,L14843,Stillwater Mining Company,,2.20033E+11,1,UNDERGROUND,18/10/2003,2003,4,2004,1,1315,3,DAYS AWAY FROM WORK ONLY,30,3,FACE,?,NO VALUE FOUND,54,"Rock or roof bolting machine, Pinning machine, Truss bolter",0,Not Reported,?,700,17,MACHINERY,4,STRUCK BY FALLING OBJECT,1,3.09,3.09,2,99,"Miner, NEC",80,"ROOF BOLTER, NEC",90,"CAVING ROCK,COAL,ORE,WSTE",160,"CONTUSN,BRUISE,INTAC SKIN",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,,,4,N,10/31/2003,13,NOT MARKED,,"EE WAS INSTALLING GROUND SUPPORT AND WHILE PUSHING REBAR BOLT, A 20 LB. ROCK FELL FROM THE BACK & LANDED ON HIS FOOT. CONTUSION TO FOOT. FIRST DAY MISSED 10/23/03.",3.20033E+11,M
2401879,M11292,Stillwater Mining Company,L14843,Stillwater Mining Company,,2.20072E+11,1,UNDERGROUND,14/08/2007,2007,3,2007,4,1230,6,"NO DYS AWY FRM WRK,NO RSTR ACT",30,3,FACE,3,Conventional Stoping,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,7,FALL OF ROOF OR BACK,4,STRUCK BY FALLING OBJECT,1,8.02,3.87,3.25,63,"Ledgeman/hand, Quarry man",80,"ROOF BOLTER, NEC",90,"CAVING ROCK,COAL,ORE,WSTE",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0,0,0,N,08/19/2007,? ,NO VALUE FOUND,,Employee was jackleg bolting when a small rock fell toward him.  He reached up to deflect the rock and it struck his right little finger causing a laceration which required two sutures.,,M
2401879,M11292,Stillwater Mining Company,L14843,Stillwater Mining Company,,2.20073E+11,1,UNDERGROUND,25/10/2007,2007,4,2008,1,2300,6,"NO DYS AWY FRM WRK,NO RSTR ACT",30,3,FACE,3,Conventional Stoping,?,NO VALUE FOUND,?,NO VALUE FOUND,,1900,7,FALL OF ROOF OR BACK,4,STRUCK BY FALLING OBJECT,1,3.96,3.96,0.62,16,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler",74,REMOVE/POSITION HYDRAULIC JACK,90,"CAVING ROCK,COAL,ORE,WSTE",180,"CUT,LACER,PUNCT-OPN WOUND",511,THIGH/FEMUR,0,0,0,N,10/25/2007,? ,NO VALUE FOUND,,"Employee was jackleg drilling, when the machine started to hang up.  As the machine was pulled back a rock fell from the back, striking the machine and then the employee left thigh, causing a laceration which required sutures.  The employee was check scaling during the bolting cycle and his partner was watching the ground when the rock fell.",,M
2401879,M11292,Stillwater Mining Company,L14843,Stillwater Mining Company,,2.20083E+11,1,UNDERGROUND,22/10/2008,2008,4,2009,1,1350,6,"NO DYS AWY FRM WRK,NO RSTR ACT",30,6,LAST OPEN CROSSCUT,3,Conventional Stoping,67,"Trucks, Service truck, Utility truck, Pickup, Water truck, Fuel truck",121,Not Reported,,700,12,POWERED HAULAGE,5,STRUCK BY FLYING OBJECT,1,1.98,1.98,0.4,16,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler",90,TRAVEL - TO/FROM WORK LOCATION,89,"BROKEN ROCK,COAL,ORE,WSTE",180,"CUT,LACER,PUNCT-OPN WOUND",141,JAW INCLUDE CHIN,0,0,0,N,10/23/2008,? ,NO VALUE FOUND,,While riding in a Normat Truck a small rock came up hitting the employee in the chin causing a laceration that was sutured.,,M
2401879,M11292,Stillwater Mining Company,L14843,Stillwater Mining Company,,2.20092E+11,1,UNDERGROUND,17/08/2009,2009,3,2009,4,1300,3,DAYS AWAY FROM WORK ONLY,30,3,FACE,3,Conventional Stoping,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,6,FALL OF FACE/RIB/PILLAR/SIDE/HIGHWALL,4,STRUCK BY FALLING OBJECT,1,7.92,7.92,2,63,"Ledgeman/hand, Quarry man",28,HANDLING SUPPLIES/MATERIALS,89,"BROKEN ROCK,COAL,ORE,WSTE",220,"FRACTURE,CHIP",520,ANKLE,0,0,19,N,09/26/2009,? ,NO VALUE FOUND,,"Employee was painting the face preparing to drill, when a small portion of rock fell from the face.  It first struck him on the hard hat, right shoulder, rolling down glancing off his mid thigh, calf & ankle. Superficial abrasions were noted on these points of contact.  After x-rays, right ankle fracture.",3.20093E+11,M
2401963,M09623,Roger L  Claridge,L12558,LHC Incorporated,,2.20013E+11,3,"STRIP, QUARY, OPEN PIT",24/10/2001,2001,4,2002,1,200,3,DAYS AWAY FROM WORK ONLY,30,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,1800,9,HANDLING OF MATERIALS,4,STRUCK BY FALLING OBJECT,1,0.28,0.28,0.28,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",28,HANDLING SUPPLIES/MATERIALS,89,"BROKEN ROCK,COAL,ORE,WSTE",140,"CONCUSSION-BRAIN,CEREBRAL",110,BRAIN,,,2,N,10/29/2001,13,NOT MARKED,10/25/2001,"EMPLOYEE WAS CLEANING OUT TAIL PULLEY ON CRUSHER WHEN ROCK STRUCK HIS HEAD. ALTHOUGH EMPLOYEE WAS ISSUED HARD HAT THAT INSTRUCTED TO ALWAYS WEARIT, HE FAILED TO WEAR HARD HAT AT TIME OF ACCIDE NT.",3.20013E+11,M
2402211,M05746,Frank A  Thomas,51998,Diversified Materials & Construction LLC,,2.20031E+11,3,"STRIP, QUARY, OPEN PIT",25/04/2003,2003,2,2003,3,1500,5,DAYS RESTRICTED ACTIVITY ONLY,30,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",1119,Komatsu,WA180-1,700,9,HANDLING OF MATERIALS,22,"CAUGHT I, U, B, MOVING OBJECTS",1,0.13,0.13,0.13,99,"Miner, NEC",26,HANDLING COAL/ROCK WASTE/ORE,89,"BROKEN ROCK,COAL,ORE,WSTE",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,,18,,Y,05/28/2003,13,NOT MARKED,,SORTING BOULDERS AND COUGHT LEFT LITTLE FINGER BETWEEN TWO ROCKS.,,M
2402284,40823,Robert P  Orr,50442,Rock Of Ages Stone,,2.20053E+11,3,"STRIP, QUARY, OPEN PIT",2/06/2005,2005,2,2005,3,9999,5,DAYS RESTRICTED ACTIVITY ONLY,30,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,9999,9,HANDLING OF MATERIALS,27,OVER-EXERTION IN LIFTING OBJS,1,,1,3,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",26,HANDLING COAL/ROCK WASTE/ORE,89,"BROKEN ROCK,COAL,ORE,WSTE",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,263,0,N,5/01/2006,? ,NO VALUE FOUND,,EMPLOYEE WAS LIFTING A ROCK AND SLIPPED AND HURT HIS LOWER BACK. THIS ACCIDENT WAS NOT REPORTED UNTIL THE STATE CALLED THIS OFFICE THEN THE EMPLOYEE CALLED US.,,M
2402364,M14325,Ronald R  Stanton,L18610,"Stanton Stone Supply, Inc.",,2.20082E+11,3,"STRIP, QUARY, OPEN PIT",16/06/2008,2008,2,2008,3,830,5,DAYS RESTRICTED ACTIVITY ONLY,30,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,9,HANDLING OF MATERIALS,29,"OVREXRTN IN WLDNG, THRWNG OBJS",1,1.23,1.23,1.23,382,"Front-end loader, Scraper-loader operator, Pan operator, Payloader, Scraper rig operator",26,HANDLING COAL/ROCK WASTE/ORE,89,"BROKEN ROCK,COAL,ORE,WSTE",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,260,0,N,5/01/2009,2,SERIOUS INJURY,06/17/2008,EE was loading a bucket with stone when he picked up a stone and turned to throw it in the bucket. He heard a pop sound and had pain in his lower back. After medical evaluation by his dr. He was diagnosed with a back sprain.,,M
2500245,M00051,Ash Grove Cement Company,L00179,Lyman-Richey Sand & Gravel Company,,2.20031E+11,6,DREDGE,12/04/2002,2002,2,2002,3,1000,4,DYS AWY FRM WRK & RESTRCTD ACT,31,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,730,18,SLIP OR FALL OF PERSON,30,"OVER-EXERTION, NEC",1,3.69,2,1.5,199,"Miner, NEC",92,WALKING/RUNNING,120,"WORKING SURF OUTSIDE,NEC",330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,,38,12,N,06/17/2002,13,NOT MARKED,,WHILE DOING PLANT REPAIRS THE EE WAS WALKING AROUND THE BACK OF THE MAINTENANCE TRUCK WHEN HESLIPPED ON WET SLUDGE ON THE CONCRETE PAVEMENT. HE TRIED TO CATCH HIMSELF WITH HIS LEFT LEG & STRAINED HIS LEFT KNEE.,3.20023E+11,M
2500573,M13656,Ronald L  Follmer,L17897,Mid-Nebraska Aggregate Inc,,2.20061E+11,3,"STRIP, QUARY, OPEN PIT",24/02/2006,2006,1,2006,2,1515,3,DAYS AWAY FROM WORK ONLY,31,?,NO VALUE FOUND,?,NO VALUE FOUND,18,Dredge,121,Not Reported,,900,9,HANDLING OF MATERIALS,4,STRUCK BY FALLING OBJECT,1,43.38,3.38,40,372,"Barge/Boat/Dredge/Towbarge/Towboat/Leach operator, Riverman, Deck hand",39,MACHINE MAINTENANCE/REPAIR,88,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",330,HAND (NOT WRIST OR FINGERS),0,0,21,N,03/28/2006,? ,NO VALUE FOUND,,REPAIRING DREDGE.  DISCHARGE ELBOW ON PUMP HAD BEEN LOOSENED FOR REMOVAL.  EMPLOYEE REACHED UNDER THIS ELBOW TO GET A CHAIN AND THE ELBOW FELL ON HIS RIGHT HAND.  THE BLOW CAUSED A BONE IN HIS RIGHT HAND TO BE FRACTURED IN TWO PLACES.,3.20061E+11,M
2500998,M00174,Martin Marietta Materials Inc,L00208,Martin Marietta Aggregates,,2.20021E+11,2,SURFACE AT UNDERGROUND,27/03/2002,2002,1,2002,2,1215,6,"NO DYS AWY FRM WRK,NO RSTR ACT",31,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,800,9,HANDLING OF MATERIALS,8,"STRUCK BY, NEC",1,4.57,4.57,4.57,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",39,MACHINE MAINTENANCE/REPAIR,81,"MCH PWR TRNSMSN APPR,NEC",180,"CUT,LACER,PUNCT-OPN WOUND",100,"HEAD,NEC",,,,N,03/27/2002,13,NOT MARKED,,EE WAS PUTTING SHIMS IN ACCESSORY DRIVE ON NEW TRANSMISSION OF HAUL TRUCK WHEN THE LOOSE END OF DRIVE SHAFT FELL AND STRUCK EE IN FOREHEAD CAUSING A LACERATION.,,M
2500998,M00174,Martin Marietta Materials Inc,L16197,Martin Marietta Materials Inc,,2.20062E+11,2,SURFACE AT UNDERGROUND,10/06/2006,2006,2,2006,3,1000,6,"NO DYS AWY FRM WRK,NO RSTR ACT",31,?,NO VALUE FOUND,?,NO VALUE FOUND,5,"Bench grinder, Drill press, Band/Table saw, Sandblaster",121,Not Reported,,500,17,MACHINERY,24,"CGHT IN, UNDER, OR BTWEEN, NEC",1,6,6,6,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",72,"OPERATE SURFACE EQUIPMENT, NEC",88,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0,0,0,N,6/12/2006,? ,NO VALUE FOUND,,"Using chop saw to cut all-thread, blade bound kicking material back and pinching right thumb in between all-thread and more material to be cut. Resulting in a broken right thumb with two fractures and 6 to 7 stitches.",,M
2501034,M11584,Cameco Corp,L09299,Crow Butte Resources Inc,,2.20043E+11,30,MILL OPERATION/PREPARATION PLANT,19/11/2004,2004,4,2005,1,1400,6,"NO DYS AWY FRM WRK,NO RSTR ACT",31,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,9,HANDLING OF MATERIALS,30,"OVER-EXERTION, NEC",1,8.5,8.5,5.6,363,"Ledgeman/hand, Quarry man",28,HANDLING SUPPLIES/MATERIALS,51,"HAND TOOLS,NONPOWERED,NEC",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,0,0,N,11/19/2004,? ,NO VALUE FOUND,,EE was done probing a hole. He was putting the probe back into the truck and when he turned with the probe in his hand he felt a pulling sensation in his upper back.,,M
2501126,M00053,Constructors Inc (NE),L05943,Kerford Limestone Company,,2.20073E+11,1,UNDERGROUND,26/11/2007,2007,4,2008,1,1530,0,ACCIDENT ONLY,31,3,FACE,3,Conventional Stoping,9,"Carriage-mounted drills, Rail, Rubber-tired, Jumbo, Air-track drill",44,Gardner-Denver,,600,4,EXPLOSIVES AND BREAKING AGENTS,44,"ACC TYPE, WITHOUT INJURIES",0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0,0,0,,,7,EXPLOSIVES,11/27/2007,"Explosive misfire: drill operator, while drilling Co. Rd. mine, heading 14E & 75S, machine drill steel struck an unexploded explosive, consisting of a cap, stick of dynamite and small amount of anfo. No damage to machine or operator.",,M
2501146,M00051,Ash Grove Cement Company,L00179,Lyman-Richey Sand & Gravel Company,,2.20102E+11,6,DREDGE,11/06/2010,2010,2,2010,3,1430,10,ALL OTHER CASES (INCL 1ST AID),31,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,18,SLIP OR FALL OF PERSON,17,FALL TO WLKWAY OR WRKNG SURFC,1,6.46,3.46,6.46,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",28,HANDLING SUPPLIES/MATERIALS,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,0,0,Y,06/14/2010,? ,NO VALUE FOUND,,"Employee was terminated on Monday June 14, 2010. It was after he was terminated that he told his supervisor that he was hosing down a walkway and fell backwards, straining his lower back.",3.20102E+11,M
2501146,M00051,Ash Grove Cement Company,L00179,Lyman-Richey Sand & Gravel Company,,2.20123E+11,6,DREDGE,19/09/2012,2012,3,2012,4,1200,3,DAYS AWAY FROM WORK ONLY,31,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,9,HANDLING OF MATERIALS,4,STRUCK BY FALLING OBJECT,1,0.38,0.38,0.38,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",13,CLIMB SCAFFOLDS/LADDERS/PLATFORMS,88,"METAL,NEC(PIPE,WIRE,NAIL)",220,"FRACTURE,CHIP",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,0,0,80,N,1/10/2013,? ,NO VALUE FOUND,,Employee was climbing down a ladder and a piece of iron fell from the top of the ladder striking him in the left foot.,3.2013E+11,M
2600015,M00946,Eagle Materials Inc,L01086,Nevada Cement Company,,2.20103E+11,30,MILL OPERATION/PREPARATION PLANT,9/09/2010,2010,3,2010,4,1145,3,DAYS AWAY FROM WORK ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700,18,SLIP OR FALL OF PERSON,30,"OVER-EXERTION, NEC",1,2.69,2.69,2.69,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",23,GET ON/OFF EQUIPMENT/MACHINES,117,GROUND,330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0,0,201,N,5/01/2011,? ,NO VALUE FOUND,,Employee was cribbing a finish mill when he stepped off a concrete block twisting his left knee.,,M
2600062,M00165,Newmont Mining Corp,L15317,Newmont USA Limited,,2.20112E+11,3,"STRIP, QUARY, OPEN PIT",22/05/2011,2011,2,2011,3,1300,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600,21,OTHER,26,"BODILY REACTION, NEC",1,31.46,26.98,5.21,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",39,MACHINE MAINTENANCE/REPAIR,2,BODILY MOTION,330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,34,0,N,07/26/2011,? ,NO VALUE FOUND,,Employee was servicing a mobile crane on the apron and felt pain in his back while lying underneath the rear differentials.,3.20112E+11,M
2600081,41044,Lhoist Group,L13416,Lhoist North America of Arizona Inc.,,2.20052E+11,3,"STRIP, QUARY, OPEN PIT",21/11/2004,2004,4,2005,1,850,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,44,Ore haulage trucks - off highway trucks,18,Caterpillar,775D,600,12,POWERED HAULAGE,2,STRUCK AGAINST MOVING OBJECT,1,8.31,8.31,0.38,327,Pumper,55,OPERATE HAULAGE TRUCK,104,"HGHWY ORE CARIER,LRGE TRK",160,"CONTUSN,BRUISE,INTAC SKIN",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0,0,0,N,11/21/2004,? ,NO VALUE FOUND,,AN EMPTY TRUCK RETURNING FROM THE DUMP AREA COLLIDED (SIDE /SIDE) WITH A LOADED TRUCK GOING TO THE DUMP AT A BEND IN THE ROAD. THE REAR OF THE EMPTY TRUCK HIT THE SIDE OF THE LOADED TRUCK.,,M
2600081,41044,Lhoist Group,L13416,Lhoist North America of Arizona Inc.,,2.20103E+11,3,"STRIP, QUARY, OPEN PIT",8/09/2010,2010,3,2010,4,645,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,60,"Shovel, Power shovel, Backhoe, Trackhoe, Dragline - Big Muskie",18,Caterpillar,345B Series II,600,18,SLIP OR FALL OF PERSON,12,"FALL FRM MACH, VEHICLE, EQUIP",1,3.4,3.4,1.5,327,Pumper,23,GET ON/OFF EQUIPMENT/MACHINES,117,GROUND,160,"CONTUSN,BRUISE,INTAC SKIN",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0,29,0,N,10/29/2010,? ,NO VALUE FOUND,,Excavator Operator slipped and fell to ground while mounting machine.  Causing a contusion to his back.,3.20103E+11,M
2600081,41044,Lhoist Group,L13416,Lhoist North America of Arizona Inc.,,2.20061E+11,30,MILL OPERATION/PREPARATION PLANT,4/03/2006,2006,1,2006,2,100,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,15,"Crusher, Breaker, Mills (ball and rod), Feeder breaker",119,Not on this list,FM2,1800,10,HANDTOOLS (NONPOWERED),21,"CGHT I, U, B, MVNG & STTN OBJS",1,6.08,6.08,4.69,379,"Dryer operator, Kiln operator,  Dry plant operator,  Fluid operator, Bed dryer operator",10,"CHUTE,PULL OR FREE",48,"CROWBAR,PRY BAR",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0,6,0,N,03/14/2006,? ,NO VALUE FOUND,3/04/2006,"Employee was cleaning a blockage from a stone feeder in the tunnel under the 2"" stone pile. The blockage moved suddenly causing the employee to pinch his left fourth finger between the feeder and bar he was using.",3.20061E+11,M
2600081,41044,Lhoist Group,L13416,Lhoist North America of Arizona Inc.,,2.2009E+11,30,MILL OPERATION/PREPARATION PLANT,6/02/2009,2009,1,2009,2,330,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1800,9,HANDLING OF MATERIALS,28,"OVR-EXRTN IN PLLNG, PSHNG OBJS",1,3.23,3.23,3.08,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",28,HANDLING SUPPLIES/MATERIALS,43,"ELECTRICAL APPARATUS,NEC",260,HERNIA;RUPTURE,440,HIPS (PELVIS/ORGANS/KIDNEYS/BUTTOCKS),0,40,0,N,04/21/2009,? ,NO VALUE FOUND,,"Employee was moving a rail switch, felt a sharp pain in his right side.",3.20091E+11,M
